2015,26.854267,2030,178.67,3.945,5.98,274.98065,245.85082,304.39507,308.34991,1.305,-1.0746802,65.251519,985.05,2.708,-0.685,0.795,-0.25,-1.31,-1.975,-2.81,-3.385,-4.045,-61.438986,-67.013514,2.8,0.835,5.345,5.55,2.2695,1,1,319.03804,322.54237,-0.74,72.56
2015,26.895933,2130,178.94,4.375,5.99,243.70323,218.33333,305.06012,308.47485,0.59,-1.2278901,71.522198,984.75,2.7635,-0.525,0.72,-0.3,-1.3,-1.955,-2.81,-3.395,-4.055,-61.439031,-67.013549,2.81,0.835,5.3455,3.795,2.2715,1,1,319.0888,322.12485,-0.955,78.375
2015,26.9376,2230,1.27,5.04,6.71,155.6424,139.74359,305.70064,308.17891,-0.25,-1.4098416,79.649497,984.25,2.7615,-1.065,0.09,-0.455,-1.34,-1.98,-2.825,-3.41,-4.065,-61.43902,-67.013558,2.785,0.845,5.353,2.13,2.268,1,1,318.30019,320.55277,-1.255,85.66
2015,26.979267,2330,1.53,4.67,6.19,82.754839,73.974359,306.13805,308.23909,-1.005,-1.619974,86.722493,984.35,2.75,-1.29,-0.22,-0.6,-1.375,-2.005,-2.835,-3.42,-4.08,-61.438966,-67.013553,2.81,0.85,5.3565,0.375,2.2685,1,1,317.7351,319.7081,-1.53,92.025
2015,27.020933,30,4.105,4.71,6.3,42.49447,36.596737,305.92572,308.18867,-1.425,-1.7554004,90.916223,983.95,2.718,-1.535,-0.515,-0.705,-1.405,-2.02,-2.845,-3.43,-4.09,-61.439001,-67.013544,2.77,0.835,5.3565,-0.655,2.275,1,1,316.93293,319.11019,-1.71,95.72
2015,27.0626,130,17.21,3.94,4.89,18.617512,14.72028,300.52445,306.32612,-1.805,-1.95,92.536335,983.6,2.6955,-1.805,-0.685,-0.775,-1.435,-2.03,-2.85,-3.44,-4.1,-61.439024,-67.013556,2.82,0.835,5.3225,-1.34,2.2705,1,1,311.20146,316.94298,-1.95,96.93
2015,27.104267,230,16.125,3.77,4.985,7.3539171,4.6503497,302.29382,306.41435,-1.865,-1.93,93.94543,983.4,2.692,-1.835,-0.845,-0.85,-1.445,-2.03,-2.855,-3.45,-4.11,-61.438987,-67.013551,2.8,0.85,5.262,-1.63,2.2715,1,1,312.79958,316.87764,-1.93,98.22
2015,27.145933,330,25.205,3.62,4.46,6.0041475,3.3566434,301.11804,305.51668,-1.97,-1.995,94.541432,983,2.6965,-1.93,-1.06,-0.935,-1.455,-2.02,-2.86,-3.455,-4.12,-61.438864,-67.013512,2.82,0.845,5.2005,-1.75,2.271,1,1,311.60401,315.96045,-1.995,98.69
2015,27.1876,430,30.185,3.735,4.8,5.9576037,3.1934732,303.70017,305.75882,-1.95,-2.005,95.125137,982.4,2.7,-1.9,-1.165,-1.04,-1.475,-2.02,-2.85,-3.46,-4.125,-61.43896,-67.01355,2.81,0.82,5.1335,-1.745,2.2685,1,1,314.18434,316.19943,-2.005,99.255
2015,27.229267,530,27.515,3.435,4.505,6.3764977,3.5431235,305.73128,306.18618,-1.9,-1.95,95.542822,982.1,-4998.1605,-1.77,-1.25,-1.15,-1.495,-2.01,-2.85,-3.46,-4.13,-61.438958,-67.013517,2.82,0.835,5.0785,-1.7,2.2665,1,1,316.22507,316.63396,-1.95,99.715
